,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
223,Panel Discussion,You Can't Ask That,You Can't Ask That,Series 1 Transgender,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"An insightful, irreverent, moving and unpredictable episode that sets the record straight about what it's really like to be transgender.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1517H003S0057a2b003d74931.30453686_1280.jpg,No more information found,"['abc1', 'panel', 'entertainment', 'factual', 'people', 'culture', 'inspirational', 'emotional', 'irreverent', 'quirky', 'feel-good', 'revealing', 'cald', 'diversity', 'lgbtqi', 'gender', 'disability', 'australia', 'binge-worthy', 'transgender', 'queer', 'gender']",2016-08-03 21:42:00,M,1630
224,Panel Discussion,Q+A,Q+A,Cancel Culture and Branding Balls-Ups,"Q+A is back to get more of the answers to your questions from the people who know. Get set for another year of lively debate and surprising, thought-provoking discussions that challenge our thinking on big and complex issues.","Virginia Trioli hosts cultural icon Roxane Gay and a panel of thinkers to discuss cancel culture, bad branding, and racial injustice.","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2204H006S00_623287f5335f3_1280.jpg,"Host Virginia Trioli, David Speers, Stan Grant","['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2022-03-17 21:39:44,No data found,3558
225,Panel Discussion,Australia Debates,Australia Debates,Series 1 Episode 1 Should Social Media Be Banned?,"The funniest minds in Australia debate the findings of three issues uncovered by the Australia Talks national survey, asking 60,000 Australians 600 questions, and come to their own conclusions.","Steph Tisdell, Sam Campbell and Veronica Milsom argue the affirmative case that Social Media Should be Banned - against Nina Oyama, Danielle Walker and Blake Freeman arguing the negative. Moderated by Nikki Britton.","['ABC TV Plus', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/fr/FR2011H001S00_60d9062d0f460_1280.jpg,Host Nikki Britton,"['abc2', 'australia', 'panel', 'current-affairs', 'interview', 'public-affairs', 'talk-show', 'aussie', 'revealing', 'ns:be-entertained', 'ns:be-informed', 'a:young-sink-dink', 'a:older-sink-dink', 'a:established-parents', 'investigation']",2021-06-28 21:33:15,M,2492
226,Panel Discussion,SA Votes 2022,SA Votes 2022,Election Results Live,"Trusted election coverage as South Australia Votes in the 2022 State Election. Presented by Jessica Harmsen, Rory McClaren and Chief ABC Elections Analyst Antony Green plus a panel with Vickie Chapman and Tom Koutsantonis.","Fast, accurate analysis and results as SA Votes. Will Premier Steven Marshall secure a second term or can Peter Malinauskas lead Labor back into power? Presented by Jessica Harmsen, Rory McClaren and Antony Green.","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/ns/NS2202S_62301d4036722_3600.jpg,"Hosts Jessica Harmsen, Rory McClaren, Antony Green","['abc1', 'news', 'news24', 'politics', 'south-australia', 'australia', 'election', 'panel', 'analysis', 'abc1', 'news-24', 'news', 'politics']",2022-03-19 23:00:00,No data found,7510
227,Panel Discussion,SA Votes 2022,SA Votes Clips,Steven Marshall concedes defeat in South Australian election,"Trusted election coverage as South Australia Votes in the 2022 State Election. Presented by Jessica Harmsen, Rory McClaren and Chief ABC Elections Analyst Antony Green plus a panel with Vickie Chapman and Tom Koutsantonis.","Steven Marshall has conceded defeat in the South Australian election, saying it was an honour to serve as Premier of the state.","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://live-production.wcms.abc-cdn.net.au/dc67ff92f218063cf9465b0ab4f25f55?impolicy=wcms_crop_resize&cropH=576&cropW=1023&xPos=0&yPos=0&width=862&height=485,"Hosts Jessica Harmsen, Rory McClaren, Antony Green","['South', 'Australia', 'Election,', 'SA', 'Votes,', 'videoclips,', 'steven', 'marshall', 'sa', 'south', 'australia', 'election', 'premier', 'concession', 'concede']",2022-03-19 21:54:37,No data found,482
228,Panel Discussion,Q+A,Q+A,"Vaccine, Quarantine and Life Outside the Big Cities (3/6/2021)","Q+A is back to get more of the answers to your questions from the people who know. Get set for another year of lively debate and surprising, thought-provoking discussions that challenge our thinking on big and complex issues.","Q+A heads to Wollongong with guest host Stan Grant, looking at Victoria's COVID crisis, the challenges facing universities, plus what growing urban sprawl means for infrastructure, jobs and property prices in regional towns.","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2104H017S00_60b724463f312_1280.jpg,"Host Virginia Trioli, David Speers, Stan Grant","['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2021-06-03 21:35:34,No data found,3665
229,Panel Discussion,Q+A,Q+A,The Taliban Takeover and Afghanistan's Future,"Q+A is back to get more of the answers to your questions from the people who know. Get set for another year of lively debate and surprising, thought-provoking discussions that challenge our thinking on big and complex issues.","The Q+A panel discuss the unfolding situation in Afghanistan, and the ramifications of the Taliban's capture of Kabul.","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2104H028S00_611eead73b727_1280.jpg,"Host Virginia Trioli, David Speers, Stan Grant","['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2021-08-19 21:33:33,No data found,3773
230,Panel Discussion,Mock The Week,Mock The Week,Series 20 Episode 8,"Fast-tracked from the UK, the show combining the best elements of panel show, stand-up and improvised games with two teams of comedians taking a satirical swipe at the news and world events.","Dara O Briain and Hugh Dennis look back on world events from the last seven days in the company of guests Angela Barnes, Ed Byrne, Sarah Keyworth, Glenn Moore and Ahir Shah.","['ABC TV Plus', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2791A008S00_61919baeaa92f_1920.jpg,"Hosts Dara O'Briain, Hugh Dennis","['abc2', 'uk', 'comedy', 'panel', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'irreverent', 'pop-culture']",2021-11-18 20:30:15,M,1855
231,Panel Discussion,Budget 2022: An ABC News Special,Budget 2022 Clips,NDIS recipient says cuts to support keep her up at night,"Comprehensive coverage and analysis of the 2022 Federal Budget with the ABC's political and business teams including Leigh Sales, David Speers, Andrew Probyn, Laura Tingle, Jeremy Fernandez and Kathryn Robinson.","NDIS recipient Elly says the program completely changed her life, but cuts to the program are keeping her up at night.","['ABC NEWS', 'PANEL & DISCUSSION']",https://live-production.wcms.abc-cdn.net.au/e901541bba176e587ad189aa1d28de56?impolicy=wcms_crop_resize&cropH=576&cropW=1023&xPos=0&yPos=0&width=862&height=485,No more information found,"['videoclips', 'ndis', 'disability', 'support', 'payments', 'budget', 'josh', 'frydenberg']",2022-03-29 21:20:25,No data found,97
232,Panel Discussion,Gruen,Gruen,Series 13 Episode 4,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","Facebook goes meta, car companies go electric and an insurance company dances into international controversy. Plus a pitch worthy of the silver screen. Wil, Todd and Russel are joined by Christina Aventi and Sunita Gloster.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2127H004S00_6184c9a804ab8_1677.jpg,Host Wil Anderson,"['abc1', 'comedy', 'panel', 'talk-show', 'quiz-show', 'quirky', 'lighthearted', 'satire', 'parody', 'funny', 'witty', 'offbeat', 'irreverent', 'entertainment', 'pop-culture', 'cult-favourite', 'australia']",2021-11-03 20:31:05,M,2154
233,Panel Discussion,Afternoon Briefing,Afternoon Briefing,Thursday 10/3/2022,"The daily destination for #auspol addicts. With a Federal Election due before the end of May, Greg Jennett will break political news and interrogate politicians, candidates and public officials on the big national issues.","Greg Jennett covers today's top stories, speaking with Retired Army Chief Peter Leahy, David Speers, NSW Emergency Services Minister Steph Cooke, Brigadier Robert Lording plus a panel with Julian Simmonds and Stephen Jones.","['ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nu/NU2222V_61f72155373ab_3600.jpg,No more information found,"['news', 'news24', 'panel', 'politics']",2022-03-10 17:00:00,No data found,3600
234,Panel Discussion,Q+A,Q+A,The Power and Appeal of Shakespeare,"Q+A is back to get more of the answers to your questions from the people who know. Get set for another year of lively debate and surprising, thought-provoking discussions that challenge our thinking on big and complex issues.","From the classroom, to the theatre, and in modern life - how relevant is the work of William Shakespeare when it comes to our standards of living and leadership?","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2104H038S00_617647364ead5_1280.jpg,"Host Virginia Trioli, David Speers, Stan Grant","['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2021-10-28 21:34:35,No data found,3809
235,Panel Discussion,One Plus One,One Plus One,Series 2019 David Campbell,"Some of your favourite ABC presenters bring you more revealing, thought provoking and intimate half hour conversations with fascinating people from all walks of life.","David Campbell is an actor, TV presenter, and musician whose career has taken him to Broadway and beyond. Raised by his grandmother, his life changed at age 10 when told his father was a rock star. He speaks to Melanie Tait.","['ABC TV', 'ARTS & CULTURE', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC1913H039S00_5da7d7bb75353_1280.jpg,No more information found,"['abc1', 'news24', 'arts', 'panel', 'talks', 'people', 'interview', 'culture', 'latest', 'one-plus-one', 'interviews']",2019-10-18 13:30:00,No data found,1680
236,Panel Discussion,Spicks And Specks,Spicks And Specks,"Series 9 Mo'Ju, Michala Banas, Eddie Perfect & Nazeem Hussain","Join Adam Hills, Myf Warhurst and Alan Brough for a brand new series of your favourite music quiz show. There'll be new games, fantastic live music and, as always, you can play along with all your old favourites.","Adam, Myf and Alan are joined by Eddie Perfect, Mo'Ju, Michala Banas and Nazeem Hussain to discuss karaoke, Play School reviewers, McLeod's Daughters in Germany and Naz's mum. Plus Dave O'Neil turns up in an ice-cream van.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2002V005S00_608b77df30e99_1920.jpg,"Hosts Adam Hills, Myf Warhurst, Alan Brough","['abc1', 'australia', 'panel', 'music', 'culture', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'feel-good', 'a:young-sink-dink', 'a:working-parents', 'a:older-sink-dink', 'a:established-parents', 'ns:be-entertained', 'pop-culture']",2021-05-16 20:27:10,PG,2680
237,Panel Discussion,QI,QI,Series 19 Episode 10 Rest and Recreation,"Sandi Toksvig hosts the return of the quiz with a difference, in which the questions are so difficult points are awarded for the answers she finds most interesting. This time, it's the letter 'S' under scrutiny.","Sandi Toksvig indulges in a bit of well-earned R&R alongside Alan Davies, Stephen K Amos, Susan Calman and Lou Sanders.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2545A010S00_607e77f85b62f.jpg,Host Sandi Toksvig,"['abc1', 'uk', 'panel', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'game-show', 'quiz-show', 'pop-culture', 'a:young-sink-dink', 'a:working-parents', 'a:older-sink-dink', 'a:retirees', 'ns:be-entertained']",2022-03-10 22:41:08,PG,1765
238,Panel Discussion,Rosie Batty's One Plus One,Rosie Batty's One Plus One,Amani Haydar,"Domestic violence campaigner and 2015 Australian of the Year, Rosie Batty hosts in-depth conversations with accidental leaders - people who unexpectedly found themselves forging new paths and inspiring others to make change.",Amani Haydar was pregnant with her first child when her father murdered her mother. The lawyer turned artist and author talks to Rosie Batty about rewriting her family story and the healing power of creativity.,"['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2228H002S00_620b29b74b77d.jpg,Host Rosie Batty,"['abc1', 'news24', 'panel', 'biography', 'interview', 'people', 'culture', 'diversity', 'inclusion', 'empowerment', 'revealing', 'inspirational', 'insightful', 'informative', 'compelling', 'one-plus-one', 'interviews', 'artists', 'writer', 'diversity', 'cald', 'gender', 'women']",2022-03-03 21:38:38,No data found,1727
239,Panel Discussion,January 26,No data found,January 26,Miriam Corowa presents a special look at January 26 from the First Nations Perspective. Plus Dan Bourchier reports on five decades of protest at the Tent Embassy in Canberra.,Miriam Corowa presents a special look at January 26 from the First Nations Perspective. Plus Dan Bourchier reports on five decades of protest at the Tent Embassy in Canberra.,"['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION', 'INDIGENOUS']",https://cdn.iview.abc.net.au/thumbs/i/rv/RV2105H001S00_61de449dd4c9b_1920.jpg,No more information found,"['abc1', 'news', 'panel', 'indigenous', 'history', 'informative', 'aborignal', 'torres-strait-islander', 'revealing']",2022-01-26 18:30:00,No data found,3300
240,Panel Discussion,One Plus One,One Plus One,Series 2019 Tim Costello,"Some of your favourite ABC presenters bring you more revealing, thought provoking and intimate half hour conversations with fascinating people from all walks of life.","As one of Australia's most prominent social justice advocates, Tim Costello has fought against poverty and inequity for much of his life. He speaks with Jane Hutcheon about faith, humanity and what the future holds.","['ABC TV', 'ARTS & CULTURE', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC1913H029S00_5d4caa525e595_1280.jpg,No more information found,"['abc1', 'news24', 'arts', 'panel', 'talks', 'people', 'interview', 'culture', 'latest', 'one-plus-one', 'interviews']",2019-08-09 13:30:05,No data found,1680
241,Panel Discussion,You Can't Ask That,You Can't Ask That,Series 3 Drag,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"This episode de-frocks the world of Drag: drag queens, drag kings and drag in-between. Featuring eight unique drag performers, the show explores gender, sexuality, dressing up and living life fabulous.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1717H007S00_604566c32ca44_1280.jpg,No more information found,"['abc1', 'panel', 'entertainment', 'factual', 'people', 'culture', 'inspirational', 'emotional', 'irreverent', 'quirky', 'feel-good', 'revealing', 'cald', 'diversity', 'lgbtqi', 'gender', 'disability', 'australia', 'binge-worthy', 'lgbtqi']",2018-07-11 21:35:00,M,1734
242,Panel Discussion,QI,QI,Series 13 Lethal,"Sandi Toksvig hosts the return of the quiz with a difference, in which the questions are so difficult points are awarded for the answers she finds most interesting. This time, it's the letter 'S' under scrutiny.","Stephen Fry looks at the quite interesting side of all things lethal, with a deadly and dangerous panel of Bill Bailey, Sandi Toksvig, Jason Manford and Alan Davies.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0165A007S00550a585d872677.60514812_1280.jpg,Host Sandi Toksvig,"['abc1', 'uk', 'panel', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'game-show', 'quiz-show', 'pop-culture', 'a:young-sink-dink', 'a:working-parents', 'a:older-sink-dink', 'a:retirees', 'ns:be-entertained']",2022-03-05 20:30:36,PG,1767
243,Panel Discussion,Afternoon Briefing,Afternoon Briefing,Thursday 24/3/2022,"The daily destination for #auspol addicts. With a Federal Election due before the end of May, Greg Jennett will break political news and interrogate politicians, candidates and public officials on the big national issues.","Greg Jennett covers today's top stories, speaking to Kurdish-Iranian journalist & human rights defender Behrouz Boochani, Ben Hodges, Linda Burney, Mark Rodrigue, John Stensholt and a panel of Julian Simmonds and Anika Wells.","['ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nu/NU2222V_61f72155373ab_3600.jpg,No more information found,"['news', 'news24', 'panel', 'politics']",2022-03-24 17:00:00,No data found,3480
244,Panel Discussion,Rosie Batty's One Plus One,Rosie Batty's One Plus One,Hannah Gadsby,"Domestic violence campaigner and 2015 Australian of the Year, Rosie Batty hosts in-depth conversations with accidental leaders - people who unexpectedly found themselves forging new paths and inspiring others to make change.","Comedian Hannah Gadsby was already a success in the stand-up world when her special Nanette catapulted her to global stardom. She talks to Rosie Batty about fame, growing up in Tasmania, and finding her place in the world.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2228H_6201f987e751b.jpg,Host Rosie Batty,"['abc1', 'news24', 'panel', 'biography', 'interview', 'people', 'culture', 'diversity', 'inclusion', 'empowerment', 'revealing', 'inspirational', 'insightful', 'informative', 'compelling', 'one-plus-one', 'interviews', 'lgbtqi', 'queer', 'diversity', 'lesbian', 'empowerment', 'biography']",2022-03-31 21:35:40,No data found,1625
245,Panel Discussion,Adam Hills: The Last Leg,Adam Hills: The Last Leg,Series 24 Episode 9 James Acaster and Zawe Ashton,"Adam, Josh and Alex are back for a brand new season of The Last Leg in 2022, celebrating 10 years looking at the lighter side of the week's news. Fast-tracked from the UK.","Adam Hills, Josh Widdicombe and Alex Brooker bring their unique perspective as they cast an eye over the week's events and answer your #IsItOk questions, joined by guests James Acaster and Zawe Ashton. (Season Final)","['ABC TV', 'ABC TV Plus', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3242A_61e784bb8094f_1920.jpg,"Hosts Adam Hills, Alex Brooker, Josh Widdicombe","['abc1', 'abc2', 'uk', 'comedy', 'panel', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'satire', 'quiz-show', 'pop-culturec:british-comedy', 'irreverent']",2022-03-29 20:31:46,M,2408
246,Panel Discussion,Barrie Cassidy's One Plus One,Barrie Cassidy's One Plus One,Series 2020 Dennis Richardson,"Barrie Cassidy returns for a new season of One Plus One, with a series of in-depth conversations exploring how Australians have coped during COVID-19 pandemic.","Dennis Richardson has led DFAT, the Defence Department, ASIO, and spent time in Washington as Ambassador to the US. He speaks with Barrie about a lifetime of public service and what goes on in the corridors of Canberra.","['ABC TV', 'ARTS & CULTURE', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2029H005S00_5ea9116e9ca19_1280.jpg,Host Barrie Cassidy,"['abc1', 'news24', 'arts', 'panel', 'talks', 'people', 'interview', 'culture', 'latest', 'one-plus-one', 'interviews']",2020-05-07 21:52:07,No data found,1675
247,Panel Discussion,Gruen,Gruen,Series 12 Episode 8,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","Can brands get us to embrace the Christmas spirit? Is importing Black Friday a massive turkey? And Big Tech are selling privacy, so we leak their secrets. Joining Wil, Todd and Russel are Lauren Zonfrillo and Dee Madigan.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2027H008S00_5fc81fe4ac976_1280.jpg,Host Wil Anderson,"['abc1', 'comedy', 'panel', 'talk-show', 'quiz-show', 'quirky', 'lighthearted', 'satire', 'parody', 'funny', 'witty', 'offbeat', 'irreverent', 'entertainment', 'pop-culture', 'cult-favourite', 'australia']",2020-12-02 21:16:48,PG,2127
248,Panel Discussion,You Can't Ask That (Simplified Chinese Subtitles),You Can't Ask That (Simplified Chinese Subtitles),Series 1 Transgender,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"Insightful, irreverent, moving and unpredictable, this episode sets the record straight about what it's really like to be transgender. This program includes simplified Chinese language subtitles.",['ABC TV'],https://cdn.iview.abc.net.au/thumbs/i/iv/IV1808H003S00_5b1f65131fae7_1280.jpg,No more information found,"['docs', 'abc1']",2018-02-16 05:25:00,M,1630
249,Panel Discussion,Gruen,Gruen,Series 10 Episode 3,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.",Gruen looks at the changing face of pharmacies - how the humble chemist became a $16 billion industry? Why are so many celebrities flogging fragrances? A Pitch to boycott the Royal Wedding David Warner's redemption tour.,"['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1727H003S00_5b0605d734229_1280.jpg,Host Wil Anderson,"['abc1', 'australian', 'comedy', 'funny', 'panel', 'pop-culture', 'quirky', 'lighthearted', 'ns:be-entertained']",2018-05-16 21:17:36,PG,2212
250,Panel Discussion,Afternoon Briefing,Afternoon Briefing,Friday 1/4/2022,"The daily destination for #auspol addicts. With a Federal Election due before the end of May, Greg Jennett will break political news and interrogate politicians, candidates and public officials on the big national issues.","Greg Jennett covers the day's top stories in politics and national affairs, speaking with international law expert Will Partlett, and Anti-Poverty Centre spokesperson Kristin O'Connell.","['ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nu/NU2222V_61f72155373ab_3600.jpg,No more information found,"['news', 'news24', 'panel', 'politics']",2022-04-01 16:30:00,No data found,1800
251,Panel Discussion,Q+A Highlights,Q+A Highlights,Government Response to the Lismore Floods,"The show that puts you at the centre of the conversation. The highlights of Q+A as hosts Virginia Trioli, David Speers and Stan Grant are joined by a panel with diverse opinions to cover the topics that have everyone talking.","Naomi from Lismore shares her story from the disastrous floods in northern NSW, and asks why the government response has been ""so inadequate"".","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2205H014S00_622a8065625ea_1920.jpg,No more information found,"['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2022-03-11 10:00:00,No data found,410
252,Panel Discussion,Spicks And Specks,Spicks And Specks,"Series 9 Missy Higgins, Dave O'Neil, Yeo & Judith Lucy","Join Adam Hills, Myf Warhurst and Alan Brough for a brand new series of your favourite music quiz show. There'll be new games, fantastic live music and, as always, you can play along with all your old favourites.","Missy Higgins and Dave O'Neil help Alan battle it out with Yeo and Judith Lucy on team Myf for music knowledge glory. On the way they discuss Air Supply, mothers groups, bats, poltergeist detectors and expletive laden rants.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2002V010S00_60c005546896b_1280.jpg,"Hosts Adam Hills, Myf Warhurst, Alan Brough","['abc1', 'australia', 'panel', 'music', 'culture', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'feel-good', 'a:young-sink-dink', 'a:working-parents', 'a:older-sink-dink', 'a:established-parents', 'ns:be-entertained', 'pop-culture']",2021-06-20 20:27:00,PG,2701
253,Panel Discussion,Gruen,Gruen,Series 11 Episode 8,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","How pizza + robots = $, a taxi campaign that puts the rank in taxi rank, the selling of Australia's worst serial killer & privacy vs oversharing on The Pitch. Wil is joined by Todd, Russel, Christina Aventi and Dee Madigan.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1927H008S00_5dcca99017bad_1280.jpg,Host Wil Anderson,"['abc1', 'australian', 'comedy', 'funny', 'panel', 'pop-culture', 'quirky', 'lighthearted', 'ns:be-entertained']",2019-11-13 21:06:46,M,2155
254,Panel Discussion,You Can't Ask That (Simplified Chinese Subtitles),You Can't Ask That (Simplified Chinese Subtitles),Series 1 Ex-Prisoners,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,Ex-prisoners are invited to answer the questions Australians wanted to ask but were too embarrassed or afraid to ever ask in person. This program includes simplified Chinese language subtitles.,['ABC TV'],https://cdn.iview.abc.net.au/thumbs/i/iv/IV1808H006S00_5b1f64f9ce668_1280.jpg,No more information found,"['docs', 'abc1']",2018-02-16 05:25:00,M,1320
255,Panel Discussion,You Can't Ask That (Simplified Chinese Subtitles),You Can't Ask That (Simplified Chinese Subtitles),Series 2 Centenarians,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"You Can't Ask That asks centenarians the awkward, inappropriate or uncomfortable questions you've always wanted to know the answers to, but never had the guts to ask. This program includes simplified Chinese language subtitles.",['ABC TV'],https://cdn.iview.abc.net.au/thumbs/i/iv/IV1809H009S00_5b1f691a2563a_1280.jpg,No more information found,"['docs', 'abc1']",2018-02-16 05:30:00,G,1608
256,Panel Discussion,Q+A Highlights,Q+A Highlights,The PM's 'Grubby' Manchurian Rhetoric,"The show that puts you at the centre of the conversation. The highlights of Q+A as hosts Virginia Trioli, David Speers and Stan Grant are joined by a panel with diverse opinions to cover the topics that have everyone talking.","The Prime Minister's use of national security issues to smear the opposition was ""disgraceful, inaccurate and appalling,"" according to Labor MP Chris Bowen.","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2205H004S00_620ed8e87af2a_1920.jpg,No more information found,"['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2022-02-18 10:00:00,No data found,936
257,Panel Discussion,Gruen,Gruen,Series 13 Episode 1,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","We return with a jab at the vaccine rollout. The Pitch gets a shot in the arm, and The Simpsons are on the catwalk for Balenciaga - as if they need the D'oh. Wil is joined by Todd, Russel, Dee Madigan and Sunita Gloster.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2127H001S00_616662654ff69_1920.jpg,Host Wil Anderson,"['abc1', 'comedy', 'panel', 'talk-show', 'quiz-show', 'quirky', 'lighthearted', 'satire', 'parody', 'funny', 'witty', 'offbeat', 'irreverent', 'entertainment', 'pop-culture', 'cult-favourite', 'australia']",2021-10-13 20:31:12,MA,2145
258,Panel Discussion,You Can't Ask That,You Can't Ask That,Series 3 Ex-Reality TV Stars,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,Is the idea of fame and fortune all it's cracked up to be? Ex-Reality TV stars tell all about what's it's like to jump head first into the world of reality TV and come out the other side. This is the reality of reality TV.,"['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1717H002S00_5b3c2ad843893.jpg,No more information found,"['abc1', 'panel', 'entertainment', 'factual', 'people', 'culture', 'inspirational', 'emotional', 'irreverent', 'quirky', 'feel-good', 'revealing', 'cald', 'diversity', 'lgbtqi', 'gender', 'disability', 'australia', 'binge-worthy']",2018-07-11 21:35:00,MA,1764
259,Panel Discussion,Gruen,Gruen,Series 10 Episode 6,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","How do you sell something a quarter of a million Australians have ditched in the past year: health insurance. An IKEA ad that's almost as baffling as its store layouts and a Pitch to save the humble bee. Joining Wil, Todd and Russel are Dee Madigan and Lauren Fried.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1727H006S00_5b186e6e1e6a5_1280.jpg,Host Wil Anderson,"['abc1', 'australian', 'comedy', 'funny', 'panel', 'pop-culture', 'quirky', 'lighthearted', 'ns:be-entertained']",2018-06-06 21:18:33,PG,2164
